run_id,run_name,hidden_dim,learning_rate,min_lr_ratio,adam_lr,num_layers,loss,optimizer_name,warmup
exp1570_hidden256-nl4-mup-adam-no-input-norm-lr3.54e-3-9df32c,exp1570_hidden256-nl4-mup-adam-no-input-norm-lr3.54e-3-9df32c,256.0,0.003535533905932738,0.0,,4.0,4.193024158477783,adam,0.1
exp1570_hidden128-nl4-mup-adam-no-input-norm-lr5.00e-3-a87220,exp1570_hidden128-nl4-mup-adam-no-input-norm-lr5.00e-3-a87220,128.0,0.005,0.0,,4.0,4.5522966384887695,adam,0.1
exp1570_hidden1024-nl4-mup-adam-no-input-norm-lr2.83e-2-9026ed,exp1570_hidden1024-nl4-mup-adam-no-input-norm-lr2.83e-2-9026ed,1024.0,0.028284271247461905,0.0,,4.0,3.707573175430298,adam,0.1
exp1570_hidden128-nl8-mup-adam-no-input-norm-lr2.00e-2-269f8e,exp1570_hidden128-nl8-mup-adam-no-input-norm-lr2.00e-2-269f8e,128.0,0.02,0.0,,8.0,4.407346248626709,adam,0.1
exp1570_hidden1024-nl4-mup-adam-no-input-norm-lr1.41e-2-3089e6,exp1570_hidden1024-nl4-mup-adam-no-input-norm-lr1.41e-2-3089e6,1024.0,0.014142135623730952,0.0,,4.0,3.6755425930023193,adam,0.1
exp1570_hidden512-nl4-mup-muon-linear-input-norm-lr1.41e-2-1fd742,exp1570_hidden512-nl4-mup-muon-linear-input-norm-lr1.41e-2-1fd742,512.0,0.014142135623730952,0.0,0.014142135623730952,4.0,3.8814706802368164,muon,0.0
exp1570_hidden128-nl32-mup-adam-no-input-norm-lr1.41e-2-f2b688,exp1570_hidden128-nl32-mup-adam-no-input-norm-lr1.41e-2-f2b688,128.0,0.014142135623730952,0.0,,32.0,4.161522388458252,adam,0.1
exp1570_hidden128-nl128-mup-muon-linear-input-norm-lr1.00e-2-cb9c01,exp1570_hidden128-nl128-mup-muon-linear-input-norm-lr1.00e-2-cb9c01,128.0,0.01,0.0,0.01,128.0,3.938537359237671,muon,0.0
exp1570_hidden128-nl128-mup-adam-no-input-norm-lr3.54e-3-53600a,exp1570_hidden128-nl128-mup-adam-no-input-norm-lr3.54e-3-53600a,128.0,0.003535533905932738,0.0,,128.0,3.94417142868042,adam,0.1
exp1570_hidden128-nl16-mup-muon-linear-input-norm-lr1.41e-2-5f9444,exp1570_hidden128-nl16-mup-muon-linear-input-norm-lr1.41e-2-5f9444,128.0,0.014142135623730952,0.0,0.014142135623730952,16.0,4.2723612785339355,muon,0.0
exp1570_hidden128-nl4-mup-muon-linear-input-norm-lr2.83e-2-dd0076,exp1570_hidden128-nl4-mup-muon-linear-input-norm-lr2.83e-2-dd0076,128.0,0.028284271247461905,0.0,0.028284271247461905,4.0,4.531932353973389,muon,0.0
exp1570_hidden512-nl4-mup-adam-no-input-norm-lr1.00e-2-2ae674,exp1570_hidden512-nl4-mup-adam-no-input-norm-lr1.00e-2-2ae674,512.0,0.01,0.0,,4.0,3.8913068771362305,adam,0.1
exp1570_hidden512-nl4-mup-adam-no-input-norm-lr2.00e-2-8c908d,exp1570_hidden512-nl4-mup-adam-no-input-norm-lr2.00e-2-8c908d,512.0,0.02,0.0,,4.0,3.9059929847717285,adam,0.1
exp1570_hidden256-nl4-mup-adam-no-input-norm-lr1.41e-2-4bb1ea,exp1570_hidden256-nl4-mup-adam-no-input-norm-lr1.41e-2-4bb1ea,256.0,0.014142135623730952,0.0,,4.0,4.184210777282715,adam,0.1
exp1570_hidden128-nl32-mup-adam-no-input-norm-lr2.83e-2-854693,exp1570_hidden128-nl32-mup-adam-no-input-norm-lr2.83e-2-854693,128.0,0.028284271247461905,0.0,,32.0,4.175570487976074,adam,0.1
exp1570_hidden128-nl128-mup-adam-no-input-norm-lr7.07e-3-44bd25,exp1570_hidden128-nl128-mup-adam-no-input-norm-lr7.07e-3-44bd25,128.0,0.007071067811865476,0.0,,128.0,3.9409711360931396,adam,0.1
exp1570_hidden128-nl512-mup-adam-no-input-norm-lr2.83e-2-b5acde,exp1570_hidden128-nl512-mup-adam-no-input-norm-lr2.83e-2-b5acde,128.0,0.028284271247461905,0.0,,512.0,3.8914265632629395,adam,0.1
exp1570_hidden128-nl256-mup-adam-no-input-norm-lr2.00e-2-fe589a,exp1570_hidden128-nl256-mup-adam-no-input-norm-lr2.00e-2-fe589a,128.0,0.02,0.0,,256.0,3.886986494064331,adam,0.1
exp1570_hidden128-nl128-mup-adam-no-input-norm-lr1.00e-2-422756,exp1570_hidden128-nl128-mup-adam-no-input-norm-lr1.00e-2-422756,128.0,0.01,0.0,,128.0,3.939774990081787,adam,0.1
exp1570_hidden128-nl4-mup-adam-no-input-norm-lr2.00e-2-6c401c,exp1570_hidden128-nl4-mup-adam-no-input-norm-lr2.00e-2-6c401c,128.0,0.02,0.0,,4.0,4.555351734161377,adam,0.1
exp1570_hidden256-nl4-mup-adam-no-input-norm-lr5.00e-3-9630b9,exp1570_hidden256-nl4-mup-adam-no-input-norm-lr5.00e-3-9630b9,256.0,0.005,0.0,,4.0,4.187892436981201,adam,0.1
exp1570_hidden128-nl8-mup-muon-linear-input-norm-lr2.83e-2-4a644e,exp1570_hidden128-nl8-mup-muon-linear-input-norm-lr2.83e-2-4a644e,128.0,0.028284271247461905,0.0,0.028284271247461905,8.0,4.402742385864258,muon,0.0
exp1570_hidden128-nl128-mup-adam-no-input-norm-lr1.41e-2-ee273b,exp1570_hidden128-nl128-mup-adam-no-input-norm-lr1.41e-2-ee273b,128.0,0.014142135623730952,0.0,,128.0,3.9470484256744385,adam,0.1
exp1570_hidden512-nl4-mup-adam-no-input-norm-lr1.41e-2-004a82,exp1570_hidden512-nl4-mup-adam-no-input-norm-lr1.41e-2-004a82,512.0,0.014142135623730952,0.0,,4.0,3.8992769718170166,adam,0.1
exp1570_hidden128-nl8-mup-adam-no-input-norm-lr3.54e-3-b4ba5b,exp1570_hidden128-nl8-mup-adam-no-input-norm-lr3.54e-3-b4ba5b,128.0,0.003535533905932738,0.0,,8.0,4.40765380859375,adam,0.1
exp1570_hidden128-nl512-mup-adam-no-input-norm-lr5.00e-3-ec4c48,exp1570_hidden128-nl512-mup-adam-no-input-norm-lr5.00e-3-ec4c48,128.0,0.005,0.0,,512.0,3.768448829650879,adam,0.1
exp1570_hidden128-nl16-mup-adam-no-input-norm-lr1.00e-2-81f5e1,exp1570_hidden128-nl16-mup-adam-no-input-norm-lr1.00e-2-81f5e1,128.0,0.01,0.0,,16.0,4.27593469619751,adam,0.1
exp1570_hidden128-nl8-mup-adam-no-input-norm-lr5.00e-3-58e122,exp1570_hidden128-nl8-mup-adam-no-input-norm-lr5.00e-3-58e122,128.0,0.005,0.0,,8.0,4.405364990234375,adam,0.1
exp1570_hidden1024-nl4-mup-adam-no-input-norm-lr3.54e-3-b9adaa,exp1570_hidden1024-nl4-mup-adam-no-input-norm-lr3.54e-3-b9adaa,1024.0,0.003535533905932738,0.0,,4.0,3.654780149459839,adam,0.1
exp1570_hidden128-nl256-mup-muon-linear-input-norm-lr5.00e-3-c59626,exp1570_hidden128-nl256-mup-muon-linear-input-norm-lr5.00e-3-c59626,128.0,0.005,0.0,0.005,256.0,3.8397068977355957,muon,0.0
exp1570_hidden128-nl64-mup-adam-no-input-norm-lr3.54e-3-ef9464,exp1570_hidden128-nl64-mup-adam-no-input-norm-lr3.54e-3-ef9464,128.0,0.003535533905932738,0.0,,64.0,4.048228740692139,adam,0.1
exp1570_hidden128-nl16-mup-muon-linear-input-norm-lr1.00e-2-f66c25,exp1570_hidden128-nl16-mup-muon-linear-input-norm-lr1.00e-2-f66c25,128.0,0.01,0.0,0.01,16.0,4.271646976470947,muon,0.0
exp1570_hidden128-nl128-mup-adam-no-input-norm-lr5.00e-3-7c9f34,exp1570_hidden128-nl128-mup-adam-no-input-norm-lr5.00e-3-7c9f34,128.0,0.005,0.0,,128.0,3.9417877197265625,adam,0.1
exp1570_hidden1024-nl4-mup-adam-no-input-norm-lr2.00e-2-b6df09,exp1570_hidden1024-nl4-mup-adam-no-input-norm-lr2.00e-2-b6df09,1024.0,0.02,0.0,,4.0,3.689517021179199,adam,0.1
exp1570_hidden128-nl512-mup-adam-no-input-norm-lr7.07e-3-550932,exp1570_hidden128-nl512-mup-adam-no-input-norm-lr7.07e-3-550932,128.0,0.007071067811865476,0.0,,512.0,3.7639338970184326,adam,0.1
exp1570_hidden512-nl4-mup-adam-no-input-norm-lr3.54e-3-a1661a,exp1570_hidden512-nl4-mup-adam-no-input-norm-lr3.54e-3-a1661a,512.0,0.003535533905932738,0.0,,4.0,3.8912603855133057,adam,0.1
exp1570_hidden256-nl4-mup-adam-no-input-norm-lr7.07e-3-2aea1b,exp1570_hidden256-nl4-mup-adam-no-input-norm-lr7.07e-3-2aea1b,256.0,0.007071067811865476,0.0,,4.0,,adam,0.1
